product_name,product_price,product_url,product_picture,shop_name,shop_logo,category
"Gaming monitor BENQ EX2710S 27"" Full HD IPS 144Hz",277.0,https://datika.me/benq-ex2710s-27-full-hd-ips-144hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/25/06/30625/images/90993/90993.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" HP 27mq QHD (2560 x 1440) IPS monitor, 1F2J9AA",279.0,https://datika.me/hp-27mq-monitor-1f2j9aa/,https://datika.me/wa-data/public/shop/products/89/18/21889/images/64335/64335.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" Viewsonic QHD IPS 75Hz, SuperClear",280.0,https://datika.me/viewsonic-31-5-qhd-ips-75hz-superclear-monitor/,https://datika.me/wa-data/public/shop/products/94/42/44294/images/130941/130941.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor ASUS VG27VQM 27"" Full HD VA 240Hz",283.0,https://datika.me/monitor-asus-vg27vqm-27-full-hd-va-240hz-curved-gaming/,https://datika.me/wa-data/public/shop/products/58/09/50958/images/156420/156420.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL U2422H Full HD IPS USB-C UltraSharp",292.0,https://datika.me/dell-u2422h/,https://datika.me/wa-data/public/shop/products/08/25/22508/images/66985/66985.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" HP E27q G5 QHD IPS 75Hz",292.0,https://datika.me/monitor-hp-e27q-g5-27-qhd-ips-75hz/,https://datika.me/wa-data/public/shop/products/94/09/50994/images/156729/156729.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL S2722DGM 27"" QHD FreeSync",307.0,https://datika.me/dell-s2722dgm-27-qhd-freesync-gaming-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/09/02/30209/images/89681/89681.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" AOC U34V5C/BK WQHD (3440x1440) 21:9 VA 100Hz USB-C",313.0,https://datika.me/aoc-u34v5c-bk/,https://datika.me/wa-data/public/shop/products/91/91/49191/images/149865/149865.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"LG 27UP650P-W 27"" 4K IPS 60Hz Monitor",319.0,https://datika.me/lg-27up650p-w/,https://datika.me/wa-data/public/shop/products/96/93/49396/images/150907/150907.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL U2424H Full HD IPS 120Hz USB-C",319.0,https://datika.me/monitor-dell-u2424h-23-8-full-hd-ips-120hz-usb-c-ultrasharp/,https://datika.me/wa-data/public/shop/products/87/95/49587/images/153512/153512.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor E24q-20 Lenovo 23.8"" QHD IPS 75Hz ThinkVision",319.0,https://datika.me/monitor-e24q-20-lenovo-23-8-qhd-ips-75hz-thinkvision/,https://datika.me/wa-data/public/shop/products/57/41/64157/images/194906/194906.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23-27"" DELL P2423D 23.8"" QHD IPS",320.0,https://datika.me/dell-p2423d-23-8-qhd-ips-professional-monitor/,https://datika.me/wa-data/public/shop/products/68/34/33468/images/134682/134682.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" LG 34WP65G-B Full HD (2560 x 1080) IPS 21:9 VESA DisplayHDR 400 USB-C UltraWide",320.0,https://datika.me/lg-34wp65g-b/,https://datika.me/wa-data/public/shop/products/25/92/39225/images/111810/111810.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL P2422HE Full HD IPS 60Hz",327.0,https://datika.me/dell-p2422he-23-8-full-hd-ips-60hz-profesional-monitor/,https://datika.me/wa-data/public/shop/products/31/06/30631/images/91015/91015.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G2524H 24.5"" FHD 280Hz IPS",327.0,https://datika.me/dell-g2524h-24-5-fhd-280hz-ips-gaming-monitor/,https://datika.me/wa-data/public/shop/products/73/77/47773/images/144053/144053.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Dell U2421E 24"" WUXGA IPS UltraSharp USB-C Hub",327.0,https://datika.me/monitor-dell-u2421e-24-wuxga-ips-ultrasharp-usb-c-hub/,https://datika.me/wa-data/public/shop/products/02/53/55302/images/199195/199195.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor Xiaomi 30"" WFHD (2560x1080) 21:9 200Hz",329.0,https://datika.me/xiaomi-30-curved-gaming-monitor/,https://datika.me/wa-data/public/shop/products/33/62/46233/images/138675/138675.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" LG 32GN650-B QHD VA 1ms 165Hz UltraGear",331.0,https://datika.me/lg-32gn650-b/,https://datika.me/wa-data/public/shop/products/24/86/28624/images/84043/84043.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Viewsonic XG2431 IPS Full HD 240Hz 0.5ms USB",333.0,https://datika.me/monitor-viewsonic-xg2431-23-8-ips-full-hd-240hz-0-5ms-usb/,https://datika.me/wa-data/public/shop/products/83/07/50783/images/156481/156481.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Dell G2723H РІР‚вЂ№27"" Full HD IPS 240Hz FreeSync/G-Sync",339.0,https://datika.me/dell-g2723h-27-full-hd-ips-240hz-freesync-g-sync-gaming-monitor/,https://datika.me/wa-data/public/shop/products/38/04/40438/images/117835/117835.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus TUF Gaming VG32VQ1BR 31.5"" QHD VA 165Hz 1ms Curved monitor",340.0,https://datika.me/asus-tuf-gaming-vg32vq1br-31-5-qhd-va-165hz-1ms-curved-monitor/,https://datika.me/wa-data/public/shop/products/84/14/51484/images/158552/158552.200.webp,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Asus VG289Q1A 28"" РІР‚вЂ№4K Ultra HD (3840 x 2160)РІР‚вЂ№РІР‚вЂ№ IPS FreeSync/Adaptive-SyncРІР‚вЂ№",345.0,https://datika.me/asus-vg289q1a/,https://datika.me/wa-data/public/shop/products/54/75/37554/images/109056/109056.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor HP Omen 27"" QHD IPS 165Hz",345.0,https://datika.me/hp-omen-27-qhd-ips-165hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/13/93/49313/images/150605/150605.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor AOC U34G3XM 34"" WQHD 144Hz",345.0,https://datika.me/aoc-u34g3xm-34-wqhd-144hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/16/93/49316/images/150573/150573.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" Samsung ViewFinity S70A Ultra HD IPS HDR10",359.0,https://datika.me/samsung-viewfinity-s70a-27-ultra-hd-ips-hdr10-monitor/,https://datika.me/wa-data/public/shop/products/88/91/49188/images/149885/149885.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" Lenovo D32u-40 Ultra HD VA 60Hz, 66FDGAC2EU",359.0,https://datika.me/lenovo-d32u-40-31-5-ultra-hd-va-60hz-monitor-66fdgac2eu/,https://datika.me/wa-data/public/shop/products/61/95/49561/images/151753/151753.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" Viewsonic VA3456-MHDJ Ultrawide 21:9 WQHD IPS 75Hz",363.0,https://datika.me/monitor-viewsonic-va3456-mhdj-34-ultrawide-21-9-wqhd-ips-75hz/,https://datika.me/wa-data/public/shop/products/80/07/50780/images/156423/156423.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Samsung Odyssey G55C 32"" QHD 165Hz Gaming Curved",371.0,https://datika.me/monitor-samsung-odyssey-g55c-32-qhd-165hz-gaming-curved/,https://datika.me/wa-data/public/shop/products/05/53/55305/images/224472/224472.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor HP X32c 32"" Full HD 165Hz, 33K31E9",372.0,https://datika.me/hp-x32c-32-full-hd-165hz-curved-gaming-monitor-33k31e9/,https://datika.me/wa-data/public/shop/products/09/93/49309/images/150611/150611.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor LG 27GP850P-B UltraGear 27"" QHD 165Hz 1ms Nano IPS G-SYNC/FreeSync",372.0,https://datika.me/lg-27gp850p-b/,https://datika.me/wa-data/public/shop/products/93/98/49893/images/152557/152557.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus VG328H1B 31.5"" Full HD VA 165Hz 1ms Adaptive-sync TUF Gaming Curved monitor",380.0,https://datika.me/asus-vg328h1b/,https://datika.me/wa-data/public/shop/products/01/78/27801/images/81909/81909.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" LG 34WP65CP-B QHD 21:9 UltraWide Curved",380.0,https://datika.me/lg-34wp65cp-b-34-qhd-21-9-ultrawide-curved-monitor/,https://datika.me/wa-data/public/shop/products/92/98/49892/images/152568/152568.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL U2422HE Full HD USB-C UltraSharp IPS",393.0,https://datika.me/dell-u2422he-23-8-full-hd-usb-c-ultrasharp-ips-professional-monitor/,https://datika.me/wa-data/public/shop/products/61/73/37361/images/109146/109146.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G2724D LED 27"" QHD 165Hz IPS",393.0,https://datika.me/dell-g2724d-led-27-qhd-165hz-ips-gaming-monitor/,https://datika.me/wa-data/public/shop/products/74/77/47774/images/144063/144063.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" HP Omen 32c 31.5"" QHD VA 165Hz 1ms, 780K6E9",398.0,https://datika.me/hp-omen-32c-31-5-qhd-va-165hz-1ms-curved-gaming-monitor-780k6e9/,https://datika.me/wa-data/public/shop/products/98/98/49898/images/152650/152650.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Dell P2423DE QHD USB-C Professional IPS",400.0,https://datika.me/dell-23-8-p2423de-qhd-usb-c-professional-ips-monitor/,https://datika.me/wa-data/public/shop/products/85/00/40085/images/116176/116176.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 32"" viР•РЋe Samsung ViewFinity S70A Ultra HD VA HDR10",425.0,https://datika.me/samsung-viewfinity-s70a-32-ultra-hd-va-hdr10-monitor/,https://datika.me/wa-data/public/shop/products/85/91/49185/images/149893/149893.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL S2721QS 4K UHD (3840 x 2160) IPS Ultra-Thin Bezel FreeSync",426.0,https://datika.me/dell-s2721qs/,https://datika.me/wa-data/public/shop/products/44/04/20444/images/59817/59817.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL U2424HE Full HD IPS 120Hz USB-C UltraSharp",426.0,https://datika.me/monitor-dell-u2424he-23-8-full-hd-ips-120hz-usb-c-ultrasharp/,https://datika.me/wa-data/public/shop/products/88/95/49588/images/153517/153517.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL U2722D QHD (2560 x 1440) IPS USB-C UltraSharp",440.0,https://datika.me/dell-u2722d/,https://datika.me/wa-data/public/shop/products/99/49/34999/images/100732/100732.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"144Hz Monitor Viewsonic VX3418-2KPC 34"" QHD",440.0,https://datika.me/monitor-viewsonic-vx3418-2kpc-34-qhd-144hz-curved/,https://datika.me/wa-data/public/shop/products/82/07/50782/images/156478/156478.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" BENQ PD2705Q LED 27"" QHD IPS",441.0,https://datika.me/benq-pd2705q-led-27-qhd-ips-designer-monitor/,https://datika.me/wa-data/public/shop/products/86/24/42486/images/126135/126135.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
Gaming monitor Xiaomi Mi 2K 27'' Quad HD (2560 x 1440) 165Hz 1ms FreeSync + G-Sync,449.0,https://datika.me/xiaomi-mi-2k-27-quad-hd-2560-x-1440-165hz-1ms-freesync-g-sync-gaming-monitor/,https://datika.me/wa-data/public/shop/products/35/96/29635/images/86927/86927.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" Philips 346B1C LED LCD WQHD UltraWide",452.0,https://datika.me/philips-346b1c-led-34-lcd-wqhd-curved-ultrawide-monitor/,https://datika.me/wa-data/public/shop/products/55/86/48655/images/147982/147982.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"DELL S3222DGM 31.5"" QHD FreeSync Gaming zakrivljeni monitor",453.0,https://datika.me/dell-s3222dgm-31-5-qhd-freesync-gaming-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/11/02/30211/images/89689/89689.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" Dell SE3223Q 4K FreeSync",453.0,https://datika.me/dell-31-5-se3223q-4k-freesync-monitor/,https://datika.me/wa-data/public/shop/products/83/00/40083/images/116161/116161.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" Philips 328B1/00 Ultra HD VA 60Hz",456.0,https://datika.me/philips-328b1-00/,https://datika.me/wa-data/public/shop/products/71/91/49171/images/149680/149680.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus ProArt PA278CV 27"" WQHD IPS Professional Monitor",465.0,https://datika.me/asus-proart-pa278cv/,https://datika.me/wa-data/public/shop/products/73/05/40573/images/118215/118215.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"DELL S3221QS 31.5"" Ultra HD VA Curved monitor",473.0,https://datika.me/dell-s3221qs/,https://datika.me/wa-data/public/shop/products/22/02/20222/images/59214/59214.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" LG 34WN780P-B QHD IPS UltraWide",473.0,https://datika.me/lg-34wn780p-b-34-qhd-ips-ultrawide-monitor/,https://datika.me/wa-data/public/shop/products/10/93/49310/images/150584/150584.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor DELL U2724D 27"" QHD 120Hz IPS USB-C UltraSharp",478.0,https://datika.me/monitor-dell-u2724d-27-qhd-120hz-ips-usb-c-ultrasharp/,https://datika.me/wa-data/public/shop/products/89/95/49589/images/153522/153522.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"DELL P2424HT 23.8"" Full HD IPS Touch USB-C Profesional monitor",480.0,https://datika.me/dell-p2424ht-23-8-full-hd-ips-touch-usb-c-profesional-monitor/,https://datika.me/wa-data/public/shop/products/81/84/48481/images/146876/146876.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Ultra HD 4K monitor DELL S3221QSA 31.5"" WLED 4K Ultra HD",480.0,https://datika.me/dell-s3221qsa-31-5-wled-4k-ultra-hd-monitor/,https://datika.me/wa-data/public/shop/products/78/89/48978/images/149159/149159.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Samsung Odyssey G5 34"" UltraWide QHD (3440x1440) VA 165Hz 1ms Curved Gaming Monitor",505.0,https://datika.me/samsung-odyssey-g5-34/,https://datika.me/wa-data/public/shop/products/04/62/26204/images/76939/76939.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Dell AW2523HF РІР‚вЂ№24.5"" FHD IPS 360Hz 0.5msРІР‚вЂ№",513.0,https://datika.me/dell-aw2523hf-24-5-fhd-ips-360hz-0-5ms-gaming-monitor/,https://datika.me/wa-data/public/shop/products/73/13/41373/images/121430/121430.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Ultra HD 4K Monitor BenQ DesignVue PD2705UA 27"" Ergo Arm 4K UHD sRGB HDR10 USB-C",520.0,https://datika.me/benq-designvue-pd2705ua-27-ergo-arm-4k-uhd-srgb-hdr10-usb-c-designer-monitor/,https://datika.me/wa-data/public/shop/products/69/91/49169/images/149717/149717.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" Dell S3423DWC WQHD USB-C FreeSync",526.0,https://datika.me/dell-34-s3423dwc-wqhd-usb-c-freesync-gaming-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/84/00/40084/images/116171/116171.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Ultra HD 4K monitor BENQ PD2705U LED 27"" 4K UHD IPS",532.0,https://datika.me/benq-pd2705u-led-27-4k-uhd-ips-designer-monitor/,https://datika.me/wa-data/public/shop/products/94/24/42494/images/126098/126098.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor HP OMEN 34c 34"" WQHD (3440 Р“вЂ” 1440) VA 165Hz 1ms 21:9, 780K8E9",532.0,https://datika.me/hp-omen-34c-34-wqhd-3440-1440-va-165hz-1ms-21-9-curved-gaming-monitor-780k8e9/,https://datika.me/wa-data/public/shop/products/99/93/49399/images/150893/150893.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor LG 34WR55QC-B 34"" UltraWide WQHD 100Hz Curved",532.0,https://datika.me/monitor-lg-34wr55qc-b-34-ultrawide-wqhd-100hz-curved/,https://datika.me/wa-data/public/shop/products/11/42/54211/images/224484/224484.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL AW2724HF 27"" Full HD IPS 360Hz Alienware",546.0,https://datika.me/dell-aw2724hf-27-full-hd-ips-360hz-alienware-gaming-monitor/,https://datika.me/wa-data/public/shop/products/76/77/47776/images/144073/144073.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Ultra HD 4K monitor РІР‚вЂ№Dell P2723QE РІР‚вЂ№27"" IPS USB-C",558.0,https://datika.me/dell-p2723qe-27-4k-ultra-hd-ips-professional-monitor/,https://datika.me/wa-data/public/shop/products/35/04/40435/images/117845/117845.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Samsung Odyssey G65B 27"" Quad HD VA 240Hz Smart Gaming Zakrivljeni Monitor",558.0,https://datika.me/samsung-odyssey-g65b-27-quad-hd-va-240hz-smart-gaming-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/09/46/44609/images/131837/131837.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor LG 34"" 34WP75CP-B Curved UltraWide QHD 160Hz",558.0,https://datika.me/monitor-lg-34-34wp75cp-b-curved-ultrawide-qhd-160hz/,https://datika.me/wa-data/public/shop/products/10/42/54210/images/224479/224479.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" DELL S3422DW WQHD VA FreeSync",573.0,https://datika.me/dell-s3422dw-34/,https://datika.me/wa-data/public/shop/products/60/61/26160/images/77094/77094.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL S3422DWG 34"" WQHD 144Hz 1ms FreeSync",586.0,https://datika.me/dell-s3422dwg/,https://datika.me/wa-data/public/shop/products/61/61/26161/images/77099/77099.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G3223D 31.5"" QHD (2560 x 1440) IPS 165Hz USB-C FreeSync/G-Sync",586.0,https://datika.me/dell-g3223d/,https://datika.me/wa-data/public/shop/products/98/49/34998/images/100729/100729.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Samsung G65B Odyssey 32"" Quad HD VA 240Hz Smart Gaming Zakrivljeni Monitor",611.0,https://datika.me/samsung-g65b-odyssey-32-quad-hd-va-240hz-smart-gaming-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/10/46/44610/images/131828/131828.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" DELL P3223DE QHD 350cd/mР’Р† 5ms 60Hz USB-C",613.0,https://datika.me/dell-p3223de-31-5-qhd-350cd-m-5ms-60hz-usb-c-professional-ips-monitor/,https://datika.me/wa-data/public/shop/products/66/34/33466/images/100939/100939.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL AW2724DM 27"" QHD 180Hz IPS Alienware",625.0,https://datika.me/dell-aw2724dm-27-qhd-180hz-ips-alienware-gaming-monitor/,https://datika.me/wa-data/public/shop/products/75/77/47775/images/144064/144064.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor LG UltraFine 32"" 4K Ultra HD IPS with ERGO Stand",625.0,https://datika.me/monitor-lg-ultrafine-32-4k-ultra-hd-ips-with-ergo-stand/,https://datika.me/wa-data/public/shop/products/12/42/54212/images/224488/224488.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" Samsung S65UC Ultra WQHD 100Hz HDR10",633.0,https://datika.me/samsung-s65uc-34-ultra-wqhd-100hz-hdr10-curved-business-monitor/,https://datika.me/wa-data/public/shop/products/89/91/49189/images/149877/149877.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"144Hz Monitor Gigabyte M28U-EK 28"" LED 4K UltraHD IPS",643.0,https://datika.me/gigabyte-m28u-ek-28-led-4k-ultrahd-ips-144hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/65/90/49065/images/149497/149497.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" Samsung CJ791 UltraWide QHD (3440x1440) VA Thunderbolt 3 Curved",679.0,https://datika.me/samsung-cj791/,https://datika.me/wa-data/public/shop/products/05/62/26205/images/76929/76929.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Samsung G70B 28"" 4K UHD IPS 144Hz SMART",686.0,https://datika.me/monitor-samsung-g70b-28-4k-uhd-ips-144hz-smart/,https://datika.me/wa-data/public/shop/products/07/53/55307/images/198745/198745.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Lenovo Legion Y27gq-20 27"" QHD (2560 x 1440) TN 1ms 165Hz G-SYNC/FreeSync, 65ECGAC1EU",731.0,https://datika.me/lenovo-legion-y27gq-20-65ecgac1eu/,https://datika.me/wa-data/public/shop/products/23/04/30423/images/89536/89536.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor LG 34GN850P-B 34"" UltraWide QHD IPS 160Hz 1ms UltraGear",739.0,https://datika.me/lg-34gn850p-b-34-ultrawide-qhd-ips-160hz-1ms-ultragear-curved-gaming-monitor/,https://datika.me/wa-data/public/shop/products/89/98/49889/images/152594/152594.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"DELL P3223QE 31.5"" 4K Ultra HD IPS Professional monitor",771.0,https://datika.me/dell-p3223qe/,https://datika.me/wa-data/public/shop/products/04/73/47304/images/143068/143068.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Dell AW2723DF РІР‚вЂ№27"" QHD IPS 240Hz",783.0,https://datika.me/dell-aw2723df-27-qhd-ips-240hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/74/13/41374/images/121435/121435.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" DELL P3424WE WQHD IPS",786.0,https://datika.me/dell-p3424we-34-wqhd-ips-professional-zakrivljeni-monitor/,https://datika.me/wa-data/public/shop/products/83/89/48983/images/149139/149139.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"BenQ MOBIUZ EX2710U 27"" 4K UHD 144Hz 1ms Gaming Monitor",819.0,https://datika.me/benq-mobiuz-ex2710u-27-4k-uhd-144hz-1ms-gaming-monitor/,https://datika.me/wa-data/public/shop/products/67/91/49167/images/149734/149734.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" BENQ PD2725U 27"" 4K UHD IPS LED",931.0,https://datika.me/benq-pd2725u-27-4k-uhd-ips-led-designer-monitor/,https://datika.me/wa-data/public/shop/products/09/31/43109/images/129032/129032.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G3223Q 32"" 4K IPS 144Hz FreeSync",932.0,https://datika.me/dell-g3223q-32-4k-ips-144hz-freesync-gaming-monitor/,https://datika.me/wa-data/public/shop/products/94/49/34994/images/100588/100588.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"2K Monitor BenQ DesignVue PD3420Q 34"" Ultrawide 2K P3 QHD USB Type-C DisplayHDR 400",985.0,https://datika.me/benq-pd3420q/,https://datika.me/wa-data/public/shop/products/66/91/49166/images/149686/149686.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 30"" U3023E UltraSharp 30"" WQXGA IPS USB-C",1012.0,https://datika.me/dell-u3023e-ultrasharp-30-wqxga-ips-usb-c-monitor/,https://datika.me/wa-data/public/shop/products/40/21/42140/images/124031/124031.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
